다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
220180,2014117,4127310800,411328003,경기 안산단원3,경기도 안산시 단원구 원곡동(주공4단지사거리 부근),7,7,1,3,3,0,126.8028465,37.32550521,"{""type"":""Polygon"",""coordinates"":[[[126.80524,37.3274166],[126.8048361,37.327692],[126.8043832,37.3279137],[126.8038925,37.328076],[126.803376,37.328175],[126.8028465,37.3282083],[126.8023169,37.328175],[126.8018005,37.328076],[126.8013097,37.3279137],[126.8008569,37.327692],[126.800453,37.3274166],[126.800108,37.327094],[126.7998305,37.3267324],[126.7996273,37.3263405],[126.7995033,37.325928],[126.7994616,37.3255052],[126.7995033,37.3250823],[126.7996273,37.3246699],[126.7998306,37.324278],[126.8001081,37.3239163],[126.8004531,37.3235938],[126.800857,37.3233183],[126.8013098,37.3230967],[126.8018005,37.3229344],[126.802317,37.3228354],[126.8028465,37.3228021],[126.8033759,37.3228354],[126.8038924,37.3229344],[126.8043831,37.3230967],[126.804836,37.3233183],[126.8052398,37.3235938],[126.8055848,37.3239163],[126.8058623,37.324278],[126.8060656,37.3246699],[126.8061896,37.3250823],[126.8062313,37.3255052],[126.8061896,37.325928],[126.8060657,37.3263405],[126.8058624,37.3267324],[126.8055849,37.327094],[126.80524,37.3274166]]]}"
220183,2014117,4148010100,411307001,경기 파주1,경기도 파주시 금촌동(광장로터리 부근),5,5,0,4,1,0,126.7736571,37.75729263,"{""type"":""Polygon"",""coordinates"":[[[126.7760644,37.7592038],[126.7756582,37.7594793],[126.7752027,37.7597009],[126.7747091,37.7598632],[126.7741897,37.7599622],[126.7736571,37.7599955],[126.7731245,37.7599622],[126.772605,37.7598632],[126.7721115,37.7597009],[126.771656,37.7594793],[126.7712497,37.7592038],[126.7709028,37.7588813],[126.7706237,37.7585197],[126.7704193,37.7581278],[126.7702946,37.7577154],[126.7702527,37.7572926],[126.7702946,37.7568698],[126.7704193,37.7564573],[126.7706238,37.7560655],[126.7709029,37.7557039],[126.7712499,37.7553814],[126.7716561,37.7551059],[126.7721116,37.7548843],[126.7726051,37.754722],[126.7731245,37.754623],[126.7736571,37.7545897],[126.7741896,37.754623],[126.7747091,37.754722],[126.7752026,37.7548843],[126.7756581,37.7551059],[126.7760643,37.7553814],[126.7764112,37.7557039],[126.7766904,37.7560655],[126.7768948,37.7564573],[126.7770196,37.7568698],[126.7770615,37.7572926],[126.7770196,37.7577154],[126.7768949,37.7581278],[126.7766905,37.7585197],[126.7764114,37.7588813],[126.7760644,37.7592038]]]}"
220184,2014117,4139013200,411335003,경기 시흥3,경기도 시흥시 정왕동(정왕역앞 부근),5,5,0,3,2,0,126.7406931,37.35129846,"{""type"":""Polygon"",""coordinates"":[[[126.7430874,37.3532098],[126.7426834,37.3534853],[126.7422304,37.3537069],[126.7417395,37.3538692],[126.7412228,37.3539683],[126.7406931,37.3540015],[126.7401634,37.3539683],[126.7396468,37.3538692],[126.7391559,37.3537069],[126.7387028,37.3534853],[126.7382988,37.3532098],[126.7379538,37.3528873],[126.7376761,37.3525256],[126.7374728,37.3521337],[126.7373488,37.3517213],[126.7373071,37.3512984],[126.7373489,37.3508756],[126.7374729,37.3504631],[126.7376762,37.3500712],[126.7379539,37.3497096],[126.7382989,37.3493871],[126.738703,37.3491116],[126.739156,37.34889],[126.7396468,37.3487277],[126.7401635,37.3486287],[126.7406931,37.3485954],[126.7412228,37.3486287],[126.7417394,37.3487277],[126.7422303,37.34889],[126.7426833,37.3491116],[126.7430873,37.3493871],[126.7434324,37.3497096],[126.74371,37.3500712],[126.7439134,37.3504631],[126.7440374,37.3508756],[126.7440791,37.3512984],[126.7440374,37.3517213],[126.7439134,37.3521337],[126.7437101,37.3525256],[126.7434325,37.3528873],[126.7430874,37.3532098]]]}"
220186,2014117,5011013700,502104003,제주 제주서부3,제주특별자치도 제주시 연동(연동사거리 부근),5,5,0,0,5,0,126.4966712,33.48570148,"{""type"":""Polygon"",""coordinates"":[[[126.4989538,33.4876141],[126.4985686,33.4878897],[126.4981367,33.4881115],[126.4976688,33.4882739],[126.4971762,33.488373],[126.4966712,33.4884063],[126.4961663,33.488373],[126.4956737,33.4882739],[126.4952057,33.4881115],[126.4947738,33.4878897],[126.4943887,33.4876141],[126.4940597,33.4872913],[126.4937951,33.4869294],[126.4936012,33.4865373],[126.493483,33.4861246],[126.4934433,33.4857014],[126.493483,33.4852783],[126.4936013,33.4848656],[126.4937951,33.4844735],[126.4940598,33.4841116],[126.4943888,33.4837889],[126.4947739,33.4835132],[126.4952058,33.4832915],[126.4956738,33.483129],[126.4961663,33.48303],[126.4966712,33.4829967],[126.4971762,33.48303],[126.4976687,33.483129],[126.4981367,33.4832915],[126.4985685,33.4835132],[126.4989537,33.4837889],[126.4992827,33.4841116],[126.4995473,33.4844735],[126.4997412,33.4848656],[126.4998594,33.4852783],[126.4998992,33.4857014],[126.4998595,33.4861246],[126.4997412,33.4865373],[126.4995474,33.4869294],[126.4992828,33.4872913],[126.4989538,33.4876141]]]}"
220198,2014117,2614012000,261204001,부산 부산서부1,부산광역시 서구 충무동1가(자갈치교차로 부근),12,12,1,9,2,0,129.0259915,35.09634094,"{""type"":""Polygon"",""coordinates"":[[[129.028318,35.098253],[129.0279255,35.0985286],[129.0274852,35.0987503],[129.0270082,35.0989127],[129.0265062,35.0990118],[129.0259915,35.099045],[129.0254768,35.0990118],[129.0249748,35.0989127],[129.0244978,35.0987503],[129.0240575,35.0985286],[129.023665,35.098253],[129.0233297,35.0979303],[129.0230599,35.0975685],[129.0228623,35.0971765],[129.0227418,35.0967639],[129.0227013,35.0963409],[129.0227419,35.0959179],[129.0228624,35.0955053],[129.02306,35.0951133],[129.0233298,35.0947515],[129.0236651,35.0944288],[129.0240576,35.0941533],[129.0244978,35.0939315],[129.0249748,35.0937692],[129.0254768,35.0936701],[129.0259915,35.0936368],[129.0265062,35.0936701],[129.0270082,35.0937692],[129.0274852,35.0939315],[129.0279254,35.0941533],[129.0283179,35.0944288],[129.0286532,35.0947515],[129.028923,35.0951133],[129.0291206,35.0955053],[129.0292411,35.0959179],[129.0292817,35.0963409],[129.0292412,35.0967639],[129.0291207,35.0971765],[129.0289231,35.0975685],[129.0286533,35.0979303],[129.028318,35.098253]]]}"
220193,2014117,1150010300,111123002,서울 서울강서2,서울특별시 강서구 화곡동(화곡사거리 부근),6,6,0,3,1,2,126.8473103,37.53072594,"{""type"":""Polygon"",""coordinates"":[[[126.8497103,37.5326372],[126.8493053,37.5329127],[126.8488512,37.5331343],[126.8483592,37.5332966],[126.8478413,37.5333957],[126.8473103,37.5334289],[126.8467793,37.5333957],[126.8462614,37.5332966],[126.8457694,37.5331343],[126.8453152,37.5329127],[126.8449103,37.5326372],[126.8445644,37.5323147],[126.8442861,37.531953],[126.8440823,37.5315612],[126.843958,37.5311487],[126.8439162,37.5307259],[126.843958,37.530303],[126.8440824,37.5298906],[126.8442862,37.5294988],[126.8445645,37.5291371],[126.8449104,37.5288146],[126.8453154,37.5285391],[126.8457695,37.5283175],[126.8462615,37.5281552],[126.8467794,37.5280562],[126.8473103,37.5280229],[126.8478412,37.5280562],[126.8483591,37.5281552],[126.8488511,37.5283175],[126.8493052,37.5285391],[126.8497102,37.5288146],[126.8500561,37.5291371],[126.8503344,37.5294988],[126.8505382,37.5298906],[126.8506626,37.530303],[126.8507044,37.5307259],[126.8506626,37.5311487],[126.8505383,37.5315612],[126.8503345,37.531953],[126.8500562,37.5323147],[126.8497103,37.5326372]]]}"
220195,2014117,4157010100,411318001,경기 김포1,경기도 김포시 북변동((산호아파트앞) 부근),5,5,0,4,1,0,126.7050413,37.62960255,"{""type"":""Polygon"",""coordinates"":[[[126.7074445,37.6315138],[126.707039,37.6317893],[126.7065843,37.6320109],[126.7060915,37.6321732],[126.705573,37.6322722],[126.7050413,37.6323055],[126.7045096,37.6322722],[126.703991,37.6321732],[126.7034983,37.6320109],[126.7030436,37.6317893],[126.7026381,37.6315138],[126.7022917,37.6311913],[126.7020131,37.6308296],[126.701809,37.6304378],[126.7016845,37.6300253],[126.7016427,37.6296025],[126.7016846,37.6291797],[126.7018091,37.6287672],[126.7020132,37.6283754],[126.7022918,37.6280138],[126.7026382,37.6276912],[126.7030437,37.6274158],[126.7034984,37.6271942],[126.7039911,37.6270319],[126.7045097,37.6269329],[126.7050413,37.6268996],[126.7055729,37.6269329],[126.7060915,37.6270319],[126.7065842,37.6271942],[126.7070389,37.6274158],[126.7074444,37.6276912],[126.7077907,37.6280138],[126.7080694,37.6283754],[126.7082735,37.6287672],[126.708398,37.6291797],[126.7084399,37.6296025],[126.708398,37.6300253],[126.7082736,37.6304378],[126.7080695,37.6308296],[126.7077909,37.6311913],[126.7074445,37.6315138]]]}"
220190,2014117,4128710100,411334003,경기 일산3,경기도 고양시 일산서구 일산동(일산2동사무소삼거리 부근),4,4,1,3,0,0,126.7776722,37.6847299,"{""type"":""Polygon"",""coordinates"":[[[126.7800772,37.6866411],[126.7796714,37.6869166],[126.7792163,37.6871382],[126.7787232,37.6873005],[126.7782043,37.6873996],[126.7776722,37.6874328],[126.7771401,37.6873996],[126.7766212,37.6873005],[126.7761281,37.6871382],[126.775673,37.6869166],[126.7752672,37.6866411],[126.7749206,37.6863186],[126.7746418,37.685957],[126.7744375,37.6855651],[126.774313,37.6851527],[126.7742711,37.6847299],[126.774313,37.684307],[126.7744376,37.6838946],[126.7746419,37.6835028],[126.7749207,37.6831411],[126.7752673,37.6828186],[126.7756731,37.6825432],[126.7761282,37.6823216],[126.7766212,37.6821593],[126.7771402,37.6820602],[126.7776722,37.682027],[126.7782042,37.6820602],[126.7787231,37.6821593],[126.7792162,37.6823216],[126.7796712,37.6825432],[126.7800771,37.6828186],[126.7804237,37.6831411],[126.7807025,37.6835028],[126.7809068,37.6838946],[126.7810314,37.684307],[126.7810733,37.6847299],[126.7810314,37.6851527],[126.7809069,37.6855651],[126.7807026,37.685957],[126.7804238,37.6863186],[126.7800772,37.6866411]]]}"
167042,2013114,4115011000,411306004,경기 의정부4,경기도 의정부시 가능동(흥선광장 부근),4,4,0,3,1,0,127.0348881,37.74316448,"{""type"":""Polygon"",""coordinates"":[[[127.037295,37.7450757],[127.0368889,37.7453512],[127.0364335,37.7455728],[127.03594,37.7457351],[127.0354206,37.7458341],[127.0348881,37.7458674],[127.0343556,37.7458341],[127.0338363,37.7457351],[127.0333428,37.7455728],[127.0328874,37.7453512],[127.0324813,37.7450757],[127.0321344,37.7447532],[127.0318553,37.7443915],[127.0316509,37.7439997],[127.0315263,37.7435873],[127.0314844,37.7431644],[127.0315263,37.7427416],[127.031651,37.7423292],[127.0318554,37.7419373],[127.0321345,37.7415757],[127.0324814,37.7412532],[127.0328875,37.7409778],[127.0333429,37.7407562],[127.0338363,37.7405939],[127.0343557,37.7404948],[127.0348881,37.7404616],[127.0354206,37.7404948],[127.0359399,37.7405939],[127.0364334,37.7407562],[127.0368888,37.7409778],[127.0372949,37.7412532],[127.0376418,37.7415757],[127.0379209,37.7419373],[127.0381253,37.7423292],[127.03825,37.7427416],[127.0382919,37.7431644],[127.03825,37.7435873],[127.0381253,37.7439997],[127.037921,37.7443915],[127.0376419,37.7447532],[127.037295,37.7450757]]]}"
167044,2013114,2647010200,261213001,부산 부산연제1,부산광역시 연제구 연산동(연미시장사거리 부근),4,4,0,3,1,0,129.0913499,35.174036,"{""type"":""Polygon"",""coordinates"":[[[129.0936787,35.175948],[129.0932857,35.1762236],[129.0928451,35.1764453],[129.0923676,35.1766077],[129.0918651,35.1767068],[129.0913499,35.1767401],[129.0908347,35.1767068],[129.0903322,35.1766077],[129.0898547,35.1764453],[129.0894141,35.1762236],[129.0890211,35.175948],[129.0886855,35.1756254],[129.0884155,35.1752636],[129.0882178,35.1748716],[129.0880971,35.174459],[129.0880566,35.174036],[129.0880972,35.1736129],[129.0882178,35.1732004],[129.0884156,35.1728083],[129.0886856,35.1724466],[129.0890213,35.1721239],[129.0894142,35.1718483],[129.0898548,35.1716266],[129.0903323,35.1714643],[129.0908347,35.1713652],[129.0913499,35.1713319],[129.0918651,35.1713652],[129.0923676,35.1714643],[129.092845,35.1716266],[129.0932856,35.1718483],[129.0936786,35.1721239],[129.0940142,35.1724466],[129.0942842,35.1728083],[129.094482,35.1732004],[129.0946026,35.1736129],[129.0946432,35.174036],[129.0946027,35.174459],[129.094482,35.1748716],[129.0942843,35.1752636],[129.0940143,35.1756254],[129.0936787,35.175948]]]}"
167046,2013114,2653010500,261215004,부산 부산사상4,부산광역시 사상구 감전동(감전동입구A 부근),8,9,1,5,3,0,128.9869361,35.15993909,"{""type"":""Polygon"",""coordinates"":[[[128.9892645,35.1618511],[128.9888716,35.1621267],[128.988431,35.1623484],[128.9879537,35.1625108],[128.9874512,35.1626099],[128.9869361,35.1626432],[128.986421,35.1626099],[128.9859186,35.1625108],[128.9854412,35.1623484],[128.9850007,35.1621267],[128.9846078,35.1618511],[128.9842722,35.1615285],[128.9840023,35.1611667],[128.9838045,35.1607747],[128.9836839,35.1603621],[128.9836434,35.159939],[128.983684,35.159516],[128.9838046,35.1591034],[128.9840023,35.1587114],[128.9842723,35.1583496],[128.9846079,35.158027],[128.9850008,35.1577514],[128.9854413,35.1575297],[128.9859187,35.1573673],[128.9864211,35.1572683],[128.9869361,35.157235],[128.9874512,35.1572683],[128.9879536,35.1573673],[128.988431,35.1575297],[128.9888715,35.1577514],[128.9892644,35.158027],[128.9895999,35.1583496],[128.9898699,35.1587114],[128.9900677,35.1591034],[128.9901883,35.159516],[128.9902289,35.159939],[128.9901883,35.1603621],[128.9900677,35.1607747],[128.98987,35.1611667],[128.9896,35.1615285],[128.9892645,35.1618511]]]}"
167049,2013114,4119510800,411326005,경기 부천원미5,경기도 부천시 원미구 중동(은하마을주공1단지 부근),6,6,0,2,4,0,126.7630667,37.5035212,"{""type"":""Polygon"",""coordinates"":[[[126.7654659,37.5054325],[126.765061,37.505708],[126.7646071,37.5059296],[126.7641152,37.5060919],[126.7635975,37.5061909],[126.7630667,37.5062242],[126.7625359,37.5061909],[126.7620182,37.5060919],[126.7615263,37.5059296],[126.7610724,37.505708],[126.7606675,37.5054325],[126.7603218,37.50511],[126.7600436,37.5047483],[126.7598399,37.5043564],[126.7597156,37.503944],[126.7596738,37.5035212],[126.7597156,37.5030983],[126.7598399,37.5026859],[126.7600437,37.502294],[126.7603219,37.5019324],[126.7606677,37.5016099],[126.7610725,37.5013344],[126.7615264,37.5011128],[126.7620183,37.5009505],[126.762536,37.5008515],[126.7630667,37.5008182],[126.7635974,37.5008515],[126.7641151,37.5009505],[126.764607,37.5011128],[126.7650609,37.5013344],[126.7654657,37.5016099],[126.7658115,37.5019324],[126.7660897,37.502294],[126.7662934,37.5026859],[126.7664178,37.5030983],[126.7664595,37.5035212],[126.7664178,37.503944],[126.7662935,37.5043564],[126.7660898,37.5047483],[126.7658116,37.50511],[126.7654659,37.5054325]]]}"
